id,*상점,*매직박스1,*기본,type,name,description,cat,sub_cat,bundle_size,useAction,infoAction,file_name,width,height,sellPrice,R,G,B,grade,*이미지,*색상,열1,*획득 방법,attributes
205076,,,,item,no name,no description,objects,object,1,,,obj_set_kitchen_ef03.png,13,19,,,,,,,,,,
205077,,,,item,no name,no description,objects,object,1,,,obj_set_kitchen_ef04.png,20,63,,,,,,,,,,
205078,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_1x1_giwawall_01.png,49,111,,,,,,,,,,
205079,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_1x1_lamp_01.png,34,89,,,,,,,,,,
205080,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_1x1_longstone_01.png,49,89,,,,,,,,,,
205081,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_2x1_flower_01.png,93,53,,,,,,,,,,
205082,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_2x1_jangseung_01.png,58,203,,,,,,,,,,
205083,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_2x1_jangseung_02.png,58,198,,,,,,,,,,
205084,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_2x1_lamp_01.png,87,183,,,,,,,,,,
205085,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_2x1_sonamu_01.png,149,148,,,,,,,,,,
205086,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_2x2_flower_01.png,95,89,,,,,,,,,,
205087,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_2x2_stone_01.png,90,79,,,,,,,,,,
205088,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x2_bench_01.png,124,95,,,,,,,,,,
205089,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x2_jangdokdea_01.png,115,73,,,,,,,,,,
205090,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x2_woomul_01.png,99,126,,,,,,,,,,
205091,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x7_pond_01.png,126,274,,,,,,,,,,
205092,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x7_pond_02.png,26,27,,,,,,,,,,
205093,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x7_pond_03.png,15,16,,,,,,,,,,
205094,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x7_pond_04.png,26,25,,,,,,,,,,
205095,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x7_pond_05.png,18,17,,,,,,,,,,
205096,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x7_pond_06.png,45,37,,,,,,,,,,
205097,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x7_pond_07.png,22,25,,,,,,,,,,
205098,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x7_pond_08.png,24,44,,,,,,,,,,
205099,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_3x7_pond_09.png,22,37,,,,,,,,,,
205100,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_4x1_door_01.png,92,40,,,,,,,,,,
205101,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_4x1_door_02.png,42,128,,,,,,,,,,
205102,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_4x1_door_03.png,42,92,,,,,,,,,,
205103,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_4x1_giwa_01.png,167,133,,,,,,,,,,
205104,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_5x3_gama_01.png,183,176,,,,,,,,,,
205105,,,,item,no name,no description,objects,object,1,,,obj_set_koreaout_6x4_jungja_01.png,236,280,,,,,,,,,,
205106,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_1x1_candlestick_01.png,40,95,,,,,,,,,,
205107,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_1x1_desk_01.png,45,137,,,,,,,,,,
205108,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_1x1_flower_01.png,50,86,,,,,,,,,,
205109,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_1x1_lamp_01.png,50,70,,,,,,,,,,
205110,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_1x1_lamp_02.png,58,28,,,,,,,,,,
205111,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_1x1_lamp_03.png,61,32,,,,,,,,,,
205112,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_1x1_mainpoints_01.png,47,53,,,,,,,,,,
205113,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_1x1_nan_01.png,35,92,,,,,,,,,,
205114,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_1x2_frame_01.png,45,63,,,,,,,,,,
205115,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_2x1_desk_01.png,88,101,,,,,,,,,,
205116,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_2x1_frame_01.png,96,55,,,,,,,,,,
205117,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_2x1_middledoor_01.png,89,62,,,,,,,,,,
205118,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_2x1_sittingmat_01.png,85,60,,,,,,,,,,
205119,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_2x1_sonamudesk_01.png,84,127,,,,,,,,,,
205120,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_2x1_wall_01.png,42,82,,,,,,,,,,
205121,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_2x2_floor_01.png,82,82,,,,,,,,,,
205122,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_2x2_teatable_01.png,64,81,,,,,,,,,,
205123,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_3x1_desk_01.png,131,77,,,,,,,,,,
205124,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_3x1_pillow_01.png,125,46,,,,,,,,,,
205125,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_4x1_foldingscreen_01.png,173,98,,,,,,,,,,
205126,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_4x2_pinklug_01.png,168,92,,,,,,,,,,
205127,,,,item,no name,no description,objects,object,1,,,obj_set_koreasarangbang_5x5_lug_01.png,108,185,,,,,,,,,,
205128,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _1x1_partition.png,50,103,,,,,,,,,,
205129,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _1x2_wall.png,42,82,,,,,,,,,,
205130,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x1_lamp.png,72,123,,,,,,,,,,
205131,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x1_lamp02.png,53,54,,,,,,,,,,
205132,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x1_sign.png,80,76,,,,,,,,,,
205133,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x1_smudge3.png,73,42,,,,,,,,,,
205134,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x2_drainhole.png,68,51,,,,,,,,,,
205135,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x2_sink.png,77,121,,,,,,,,,,
205136,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x2_smudge.png,52,58,,,,,,,,,,
205137,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x2_smudge2.png,84,51,,,,,,,,,,
205138,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x2_stair.png,87,103,,,,,,,,,,
205139,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _2x2_tile.png,82,82,,,,,,,,,,
205140,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x1_machine4.png,124,159,,,,,,,,,,
205141,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x1_table.png,109,91,,,,,,,,,,
205142,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_jail01.png,123,86,,,,,,,,,,
205143,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_jail02.png,116,81,,,,,,,,,,
205144,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2.png,120,204,,,,,,,,,,
205145,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_02.png,117,134,,,,,,,,,,
205146,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_03.png,56,51,,,,,,,,,,
205147,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_04.png,15,75,,,,,,,,,,
205148,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_05.png,64,39,,,,,,,,,,
205149,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_06.png,8,16,,,,,,,,,,
205150,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_07.png,14,14,,,,,,,,,,
205151,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_08.png,120,115,,,,,,,,,,
205152,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_09.png,131,47,,,,,,,,,,
205153,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_10.png,129,43,,,,,,,,,,
205154,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_11.png,131,40,,,,,,,,,,
205155,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _3x2_machine2_12.png,131,42,,,,,,,,,,
205156,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _4x1_board.png,156,142,,,,,,,,,,
205157,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _4x2_machine3.png,156,163,,,,,,,,,,
205158,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _4x2_machine3_02.png,51,44,,,,,,,,,,
205159,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _4x2_machine3_03.png,52,47,,,,,,,,,,
205160,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _4x2_machine3_04.png,61,47,,,,,,,,,,
205161,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _4x2_machine3_05.png,54,47,,,,,,,,,,
205162,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _4x2_machine3_06.png,62,62,,,,,,,,,,
205163,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _4x3_desk_01.png,159,150,,,,,,,,,,
205164,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1.png,184,177,,,,,,,,,,
205165,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_03.png,56,55,,,,,,,,,,
205166,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_04.png,59,59,,,,,,,,,,
205167,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_05.png,50,50,,,,,,,,,,
205168,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_06.png,53,53,,,,,,,,,,
205169,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_07.png,49,68,,,,,,,,,,
205170,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_08.png,15,28,,,,,,,,,,
205171,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_09.png,10,16,,,,,,,,,,
205172,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_10.png,32,30,,,,,,,,,,
205173,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_11.png,40,29,,,,,,,,,,
205174,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_12.png,89,63,,,,,,,,,,
205175,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_13.png,73,45,,,,,,,,,,
205176,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_14.png,27,26,,,,,,,,,,
205177,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_15.png,76,76,,,,,,,,,,
205178,,,,item,no name,no description,objects,object,1,,,obj_set_laboratory _6x2_machine1_16.png,227,80,,,,,,,,,,
205179,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_1x1_coin.png,46,82,,,,,,,,,,
205180,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_1x1_flowerpot.png,32,82,,,,,,,,,,
205181,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_1x1_poster01.png,22,22,,,,,,,,,,
205182,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_1x1_sign01.png,102,238,,,,,,,,,,
205183,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_1x1_sign02.png,68,28,,,,,,,,,,
205184,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_1x1_wastebasket.png,38,62,,,,,,,,,,
205185,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_1x2_wallpaper01.png,42,82,,,,,,,,,,
205186,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_1x2_wallpaper02.png,42,82,,,,,,,,,,
205187,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x1_cart01.png,76,92,,,,,,,,,,
205188,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x1_cart02.png,80,92,,,,,,,,,,
205189,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x1_vending machine.png,84,124,,,,,,,,,,
205190,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x1_washing machine03.png,84,172,,,,,,,,,,
205191,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x1_washing machine04.png,86,160,,,,,,,,,,
205192,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x2_hanger01.png,60,122,,,,,,,,,,
205193,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x2_poster02.png,50,60,,,,,,,,,,
205194,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x2_poster03.png,64,72,,,,,,,,,,
205195,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x2_tile.png,82,82,,,,,,,,,,
205196,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x2_washing machine01.png,86,144,,,,,,,,,,
205197,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x2_washing machine01_01.png,6,6,,,,,,,,,,
205198,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x2_washing machine01_02.png,18,20,,,,,,,,,,
205199,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x2_washing machine01_03.png,20,18,,,,,,,,,,
205200,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x2_washing machine02.png,86,126,,,,,,,,,,
205201,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x3_desk.png,76,158,,,,,,,,,,
205202,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_2x3_long chair.png,60,176,,,,,,,,,,
205203,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_3x1_basket.png,98,82,,,,,,,,,,
205204,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_3x1_hanger02.png,110,124,,,,,,,,,,
205205,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_3x2_mascot01.png,88,164,,,,,,,,,,
205206,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_3x2_mascot02.png,48,44,,,,,,,,,,
205207,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x1_door_01.png,162,158,,,,,,,,,,
205208,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x1_door_02.png,168,50,,,,,,,,,,
205209,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x1_door_03.png,42,92,,,,,,,,,,
205210,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x1_Table.png,164,110,,,,,,,,,,
205211,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x2_billboard.png,160,80,,,,,,,,,,
205212,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x3_counter01.png,160,148,,,,,,,,,,
205213,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x3_counter02.png,88,70,,,,,,,,,,
205214,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x3_counter03.png,18,20,,,,,,,,,,
205215,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x3_counter04.png,18,30,,,,,,,,,,
205216,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x3_counter05.png,26,30,,,,,,,,,,
205217,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x3_counter06.png,20,30,,,,,,,,,,
205218,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x3_counter07.png,40,48,,,,,,,,,,
205219,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_4x3_counter08.png,66,60,,,,,,,,,,
205220,,,,item,no name,no description,objects,object,1,,,obj_set_laundryroom_9x3_truck.png,346,204,,,,,,,,,,
205221,,,,item,no name,no description,objects,object,1,,,obj_set_library_1x1_poster.png,39,44,,,,,,,,,,
205222,,,,item,no name,no description,objects,object,1,,,obj_set_library_1x1_stand.png,41,98,,,,,,,,,,
205223,,,,item,no name,no description,objects,object,1,,,obj_set_library_1x1__books.png,51,93,,,,,,,,,,
205224,,,,item,no name,no description,objects,object,1,,,obj_set_library_1x2_wallpaper.png,42,82,,,,,,,,,,
205225,,,,item,no name,no description,objects,object,1,,,obj_set_library_2x1_chair_01.png,58,82,,,,,,,,,,
205226,,,,item,no name,no description,objects,object,1,,,obj_set_library_2x1_chair_02.png,55,88,,,,,,,,,,
205227,,,,item,no name,no description,objects,object,1,,,obj_set_library_2x1_information.png,60,97,,,,,,,,,,
205228,,,,item,no name,no description,objects,object,1,,,obj_set_library_2x1_notice.png,50,77,,,,,,,,,,
205229,,,,item,no name,no description,objects,object,1,,,obj_set_library_2x2_bookshelf_03.png,77,186,,,,,,,,,,
205230,,,,item,no name,no description,objects,object,1,,,obj_set_library_2x2_tile.png,82,82,,,,,,,,,,
205231,,,,item,no name,no description,objects,object,1,,,obj_set_library_2x2_window.png,77,68,,,,,,,,,,
205232,,,,item,no name,no description,objects,object,1,,,obj_set_library_3x1cart.png,98,92,,,,,,,,,,
205233,,,,item,no name,no description,objects,object,1,,,obj_set_library_3x1_bookshelf_04.png,107,91,,,,,,,,,,
205234,,,,item,no name,no description,objects,object,1,,,obj_set_library_5x1_bookshelf_02.png,219,176,,,,,,,,,,
205235,,,,item,no name,no description,objects,object,1,,,obj_set_library_5x1_desk_02.png,198,116,,,,,,,,,,
205236,,,,item,no name,no description,objects,object,1,,,obj_set_library_5x3_desk_01.png,169,176,,,,,,,,,,
205237,,,,item,no name,no description,objects,object,1,,,obj_set_library_6x2_desk_03.png,232,171,,,,,,,,,,
205238,,,,item,no name,no description,objects,object,1,,,obj_set_library_6x3_carpet.png,233,111,,,,,,,,,,
205239,,,,item,no name,no description,objects,object,1,,,obj_set_library_7x1_bookshelf_01.png,270,176,,,,,,,,,,
205240,,,,item,no name,no description,objects,object,1,,,obj_set_magicschool_13x7_rug.png,530,252,,,,,,,,,,
205241,,,,item,no name,no description,objects,object,1,,,obj_set_magicschool_1x1_Book stand.png,64,116,,,,,,,,,,
205242,,,,item,no name,no description,objects,object,1,,,obj_set_magicschool_1x1_poster.png,28,34,,,,,,,,,,
205243,,,,item,no name,no description,objects,object,1,,,obj_set_magicschool_1x2_bookshelf04.png,38,206,,,,,,,,,,
205244,,,,item,no name,no description,objects,object,1,,,obj_set_magicschool_2x1_flag desk01.png,86,148,,,,,,,,,,
205245,,,,item,no name,no description,objects,object,1,,,obj_set_magicschool_2x1_flag desk02.png,64,66,,,,,,,,,,
